# f2_ablation_sweep provenance (W3C PROV / RO-Crate, arXiv:2312.07852)
# prov:generatedAt = 1780324947 (unix seconds UTC)
# prov:wasGeneratedBy = f2_ablation_sweep --mode all --steps 200
# prov:agent_git_sha = be9b4c4
# prov:host = playras-MacBook-Pro.local
# prov:trainer_internals_schema = trainer_internals_v1_2026_06_01
# prov:cargo_pkg_version = 0.1.0
# Bump trainer_internals_schema in src/race/multi_seed.rs when LCG/init/forward changes.
mode,fix_name,fix_index,cumulative_n,seed,bpb,config_hash,wall_s
wd0_pairwise,pair_rms_smooth,3,,43,2.139152,0xea1d9adb6d3194a8,1.348
wd0_pairwise,pair_rms_smooth,3,,44,2.200823,0xea1d9adb6d3194a8,1.348
wd0_pairwise,pair_rms_smooth,3,,45,2.346589,0xea1d9adb6d3194a8,1.348
wd0_pairwise,pair_rms_smooth,3,,46,2.590687,0xea1d9adb6d3194a8,1.348
wd0_pairwise,pair_rms_wd,4,,42,2.099121,0x1982e379939360ce,1.365
wd0_pairwise,pair_rms_wd,4,,43,2.139152,0x1982e379939360ce,1.365
wd0_pairwise,pair_rms_wd,4,,44,2.200823,0x1982e379939360ce,1.365
wd0_pairwise,pair_rms_wd,4,,45,2.346589,0x1982e379939360ce,1.365
wd0_pairwise,pair_rms_wd,4,,46,2.590687,0x1982e379939360ce,1.365
wd0_pairwise,pair_rms_dropout,5,,42,1.721179,0x5916e7cb07a2b0ec,1.420
wd0_pairwise,pair_rms_dropout,5,,43,2.447634,0x5916e7cb07a2b0ec,1.420
wd0_pairwise,pair_rms_dropout,5,,44,2.345858,0x5916e7cb07a2b0ec,1.420
wd0_pairwise,pair_rms_dropout,5,,45,2.238253,0x5916e7cb07a2b0ec,1.420
wd0_pairwise,pair_rms_dropout,5,,46,2.536152,0x5916e7cb07a2b0ec,1.420
wd0_pairwise,pair_warmup_gradclip,6,,42,0.257762,0xae0b2a0e77dec666,1.547
wd0_pairwise,pair_warmup_gradclip,6,,43,0.254067,0xae0b2a0e77dec666,1.547
wd0_pairwise,pair_warmup_gradclip,6,,44,0.402036,0xae0b2a0e77dec666,1.547
wd0_pairwise,pair_warmup_gradclip,6,,45,0.284965,0xae0b2a0e77dec666,1.547
wd0_pairwise,pair_warmup_gradclip,6,,46,0.713807,0xae0b2a0e77dec666,1.547
wd0_pairwise,pair_warmup_clamp,7,,42,0.263212,0xae0b2a0e77dec666,1.554
wd0_pairwise,pair_warmup_clamp,7,,43,0.258395,0xae0b2a0e77dec666,1.554
wd0_pairwise,pair_warmup_clamp,7,,44,0.242818,0xae0b2a0e77dec666,1.554
wd0_pairwise,pair_warmup_clamp,7,,45,0.269532,0xae0b2a0e77dec666,1.554
wd0_pairwise,pair_warmup_clamp,7,,46,0.251931,0xae0b2a0e77dec666,1.554
wd0_pairwise,pair_warmup_smooth,8,,42,0.263212,0x791ac26f51670da5,1.689
wd0_pairwise,pair_warmup_smooth,8,,43,0.258395,0x791ac26f51670da5,1.689
wd0_pairwise,pair_warmup_smooth,8,,44,0.242818,0x791ac26f51670da5,1.689
wd0_pairwise,pair_warmup_smooth,8,,45,0.269532,0x791ac26f51670da5,1.689
wd0_pairwise,pair_warmup_smooth,8,,46,0.251931,0x791ac26f51670da5,1.689
wd0_pairwise,pair_warmup_wd,9,,42,0.263212,0x80d845483b97c88b,1.727
wd0_pairwise,pair_warmup_wd,9,,43,0.258395,0x80d845483b97c88b,1.727
wd0_pairwise,pair_warmup_wd,9,,44,0.242818,0x80d845483b97c88b,1.727
wd0_pairwise,pair_warmup_wd,9,,45,0.269532,0x80d845483b97c88b,1.727
wd0_pairwise,pair_warmup_wd,9,,46,0.251931,0x80d845483b97c88b,1.727
wd0_pairwise,pair_warmup_dropout,10,,42,0.763957,0xe7abd2f0afd95725,1.710
wd0_pairwise,pair_warmup_dropout,10,,43,0.718357,0xe7abd2f0afd95725,1.710
wd0_pairwise,pair_warmup_dropout,10,,44,0.831661,0xe7abd2f0afd95725,1.710
wd0_pairwise,pair_warmup_dropout,10,,45,0.280913,0xe7abd2f0afd95725,1.710
wd0_pairwise,pair_warmup_dropout,10,,46,0.283562,0xe7abd2f0afd95725,1.710
wd0_pairwise,pair_gradclip_clamp,11,,42,0.277002,0x6965b0c0447484f3,1.818
wd0_pairwise,pair_gradclip_clamp,11,,43,0.704497,0x6965b0c0447484f3,1.818
wd0_pairwise,pair_gradclip_clamp,11,,44,0.615054,0x6965b0c0447484f3,1.818
wd0_pairwise,pair_gradclip_clamp,11,,45,0.623408,0x6965b0c0447484f3,1.818
wd0_pairwise,pair_gradclip_clamp,11,,46,0.249285,0x6965b0c0447484f3,1.818
wd0_pairwise,pair_gradclip_smooth,12,,42,0.277002,0x21ffed74f8c2661c,1.554
wd0_pairwise,pair_gradclip_smooth,12,,43,0.704497,0x21ffed74f8c2661c,1.554
wd0_pairwise,pair_gradclip_smooth,12,,44,0.615054,0x21ffed74f8c2661c,1.554
wd0_pairwise,pair_gradclip_smooth,12,,45,0.623408,0x21ffed74f8c2661c,1.554
wd0_pairwise,pair_gradclip_smooth,12,,46,0.249285,0x21ffed74f8c2661c,1.554
wd0_pairwise,pair_gradclip_wd,13,,42,0.277002,0x6ec32624a828e81e,1.407
wd0_pairwise,pair_gradclip_wd,13,,43,0.704497,0x6ec32624a828e81e,1.407
wd0_pairwise,pair_gradclip_wd,13,,44,0.615054,0x6ec32624a828e81e,1.407
wd0_pairwise,pair_gradclip_wd,13,,45,0.623408,0x6ec32624a828e81e,1.407
wd0_pairwise,pair_gradclip_wd,13,,46,0.249285,0x6ec32624a828e81e,1.407
wd0_pairwise,pair_gradclip_dropout,14,,42,0.278197,0xfac1c93eab98ecdc,1.467
wd0_pairwise,pair_gradclip_dropout,14,,43,0.692958,0xfac1c93eab98ecdc,1.467
wd0_pairwise,pair_gradclip_dropout,14,,44,0.533503,0xfac1c93eab98ecdc,1.467
wd0_pairwise,pair_gradclip_dropout,14,,45,0.320320,0xfac1c93eab98ecdc,1.467
wd0_pairwise,pair_gradclip_dropout,14,,46,0.724591,0xfac1c93eab98ecdc,1.467
wd0_pairwise,pair_clamp_smooth,15,,42,0.432918,0x21ffed74f8c2661c,1.431
wd0_pairwise,pair_clamp_smooth,15,,43,0.690983,0x21ffed74f8c2661c,1.431
wd0_pairwise,pair_clamp_smooth,15,,44,0.819032,0x21ffed74f8c2661c,1.431
wd0_pairwise,pair_clamp_smooth,15,,45,0.708475,0x21ffed74f8c2661c,1.431
wd0_pairwise,pair_clamp_smooth,15,,46,0.258556,0x21ffed74f8c2661c,1.431
wd0_pairwise,pair_clamp_wd,16,,42,0.432918,0x6ec32624a828e81e,1.684
wd0_pairwise,pair_clamp_wd,16,,43,0.690983,0x6ec32624a828e81e,1.684
wd0_pairwise,pair_clamp_wd,16,,44,0.819032,0x6ec32624a828e81e,1.684
wd0_pairwise,pair_clamp_wd,16,,45,0.708475,0x6ec32624a828e81e,1.684
wd0_pairwise,pair_clamp_wd,16,,46,0.258556,0x6ec32624a828e81e,1.684
wd0_pairwise,pair_clamp_dropout,17,,42,0.283853,0xfac1c93eab98ecdc,2.252
wd0_pairwise,pair_clamp_dropout,17,,43,0.692958,0xfac1c93eab98ecdc,2.252
wd0_pairwise,pair_clamp_dropout,17,,44,0.738702,0xfac1c93eab98ecdc,2.252
wd0_pairwise,pair_clamp_dropout,17,,45,0.721817,0xfac1c93eab98ecdc,2.252
wd0_pairwise,pair_clamp_dropout,17,,46,0.728301,0xfac1c93eab98ecdc,2.252
wd0_pairwise,pair_smooth_wd,18,,42,0.432918,0x129190b160597e0d,1.892
wd0_pairwise,pair_smooth_wd,18,,43,0.690983,0x129190b160597e0d,1.892
wd0_pairwise,pair_smooth_wd,18,,44,0.819032,0x129190b160597e0d,1.892
wd0_pairwise,pair_smooth_wd,18,,45,0.708475,0x129190b160597e0d,1.892
wd0_pairwise,pair_smooth_wd,18,,46,0.258556,0x129190b160597e0d,1.892
wd0_pairwise,pair_smooth_dropout,19,,42,0.283853,0xc2e391aec6230def,2.090
wd0_pairwise,pair_smooth_dropout,19,,43,0.692958,0xc2e391aec6230def,2.090
wd0_pairwise,pair_smooth_dropout,19,,44,0.738702,0xc2e391aec6230def,2.090
wd0_pairwise,pair_smooth_dropout,19,,45,0.721817,0xc2e391aec6230def,2.090
wd0_pairwise,pair_smooth_dropout,19,,46,0.728301,0xc2e391aec6230def,2.090
wd0_pairwise,pair_wd_dropout,20,,42,0.283853,0xe5035e0edbe7ee0d,2.638
wd0_pairwise,pair_wd_dropout,20,,43,0.692958,0xe5035e0edbe7ee0d,2.638
wd0_pairwise,pair_wd_dropout,20,,44,0.738702,0xe5035e0edbe7ee0d,2.638
wd0_pairwise,pair_wd_dropout,20,,45,0.721817,0xe5035e0edbe7ee0d,2.638
wd0_pairwise,pair_wd_dropout,20,,46,0.728301,0xe5035e0edbe7ee0d,2.638
wd0_triplet,full_stack,-1,,42,0.432918,0xd772be103e8f9e53,1.617
wd0_triplet,full_stack,-1,,43,0.690983,0xd772be103e8f9e53,1.617
wd0_triplet,full_stack,-1,,44,0.819032,0xd772be103e8f9e53,1.617
wd0_triplet,full_stack,-1,,45,0.708475,0xd772be103e8f9e53,1.617
wd0_triplet,full_stack,-1,,46,0.258556,0xd772be103e8f9e53,1.617
wd0_triplet,triplet_rms_warmup_gradclip,0,,42,0.785157,0x3247a68d15899bab,2.759
wd0_triplet,triplet_rms_warmup_gradclip,0,,43,1.614273,0x3247a68d15899bab,2.759
wd0_triplet,triplet_rms_warmup_gradclip,0,,44,1.369380,0x3247a68d15899bab,2.759
wd0_triplet,triplet_rms_warmup_gradclip,0,,45,0.724836,0x3247a68d15899bab,2.759
wd0_triplet,triplet_rms_warmup_gradclip,0,,46,0.547710,0x3247a68d15899bab,2.759
wd0_triplet,triplet_rms_warmup_clamp,1,,42,0.785157,0x3247a68d15899bab,3.722
wd0_triplet,triplet_rms_warmup_clamp,1,,43,1.614273,0x3247a68d15899bab,3.722
wd0_triplet,triplet_rms_warmup_clamp,1,,44,1.369380,0x3247a68d15899bab,3.722
wd0_triplet,triplet_rms_warmup_clamp,1,,45,0.724836,0x3247a68d15899bab,3.722
wd0_triplet,triplet_rms_warmup_clamp,1,,46,0.547710,0x3247a68d15899bab,3.722
wd0_triplet,triplet_rms_warmup_smooth,2,,42,0.785157,0xf5f6980461df88e0,3.061
wd0_triplet,triplet_rms_warmup_smooth,2,,43,1.614273,0xf5f6980461df88e0,3.061
wd0_triplet,triplet_rms_warmup_smooth,2,,44,1.369380,0xf5f6980461df88e0,3.061
wd0_triplet,triplet_rms_warmup_smooth,2,,45,0.724836,0xf5f6980461df88e0,3.061
wd0_triplet,triplet_rms_warmup_smooth,2,,46,0.547710,0xf5f6980461df88e0,3.061
wd0_triplet,triplet_rms_warmup_wd,3,,42,0.785157,0xae62e388d4083a66,2.526
wd0_triplet,triplet_rms_warmup_wd,3,,43,1.614273,0xae62e388d4083a66,2.526
wd0_triplet,triplet_rms_warmup_wd,3,,44,1.369380,0xae62e388d4083a66,2.526
wd0_triplet,triplet_rms_warmup_wd,3,,45,0.724836,0xae62e388d4083a66,2.526
wd0_triplet,triplet_rms_warmup_wd,3,,46,0.547710,0xae62e388d4083a66,2.526
wd0_triplet,triplet_rms_warmup_dropout,4,,42,0.659831,0xaccaa567475eb804,2.637
wd0_triplet,triplet_rms_warmup_dropout,4,,43,1.261980,0xaccaa567475eb804,2.637
wd0_triplet,triplet_rms_warmup_dropout,4,,44,1.203013,0xaccaa567475eb804,2.637
wd0_triplet,triplet_rms_warmup_dropout,4,,45,0.743538,0xaccaa567475eb804,2.637
wd0_triplet,triplet_rms_warmup_dropout,4,,46,1.011571,0xaccaa567475eb804,2.637
wd0_triplet,triplet_rms_gradclip_clamp,5,,42,2.099121,0xaa5a354bce1e1aae,2.449
wd0_triplet,triplet_rms_gradclip_clamp,5,,43,2.139152,0xaa5a354bce1e1aae,2.449
wd0_triplet,triplet_rms_gradclip_clamp,5,,44,2.200823,0xaa5a354bce1e1aae,2.449
wd0_triplet,triplet_rms_gradclip_clamp,5,,45,2.346589,0xaa5a354bce1e1aae,2.449
wd0_triplet,triplet_rms_gradclip_clamp,5,,46,2.590687,0xaa5a354bce1e1aae,2.449
wd0_triplet,triplet_rms_gradclip_smooth,6,,42,2.099121,0x7ab88d475eaf9171,1.919
wd0_triplet,triplet_rms_gradclip_smooth,6,,43,2.139152,0x7ab88d475eaf9171,1.919
wd0_triplet,triplet_rms_gradclip_smooth,6,,44,2.200823,0x7ab88d475eaf9171,1.919
wd0_triplet,triplet_rms_gradclip_smooth,6,,45,2.346589,0x7ab88d475eaf9171,1.919
wd0_triplet,triplet_rms_gradclip_smooth,6,,46,2.590687,0x7ab88d475eaf9171,1.919
wd0_triplet,triplet_rms_gradclip_wd,7,,42,2.099121,0x6a8c7eb6a25df103,2.277
wd0_triplet,triplet_rms_gradclip_wd,7,,43,2.139152,0x6a8c7eb6a25df103,2.277
wd0_triplet,triplet_rms_gradclip_wd,7,,44,2.200823,0x6a8c7eb6a25df103,2.277
wd0_triplet,triplet_rms_gradclip_wd,7,,45,2.346589,0x6a8c7eb6a25df103,2.277
wd0_triplet,triplet_rms_gradclip_wd,7,,46,2.590687,0x6a8c7eb6a25df103,2.277
wd0_triplet,triplet_rms_gradclip_dropout,8,,42,1.721179,0x4a285c023e25f85d,1.628
wd0_triplet,triplet_rms_gradclip_dropout,8,,43,2.447634,0x4a285c023e25f85d,1.628
wd0_triplet,triplet_rms_gradclip_dropout,8,,44,2.345858,0x4a285c023e25f85d,1.628
wd0_triplet,triplet_rms_gradclip_dropout,8,,45,2.238253,0x4a285c023e25f85d,1.628
wd0_triplet,triplet_rms_gradclip_dropout,8,,46,2.536152,0x4a285c023e25f85d,1.628
wd0_triplet,triplet_rms_clamp_smooth,9,,42,2.099121,0x7ab88d475eaf9171,1.467
wd0_triplet,triplet_rms_clamp_smooth,9,,43,2.139152,0x7ab88d475eaf9171,1.467
wd0_triplet,triplet_rms_clamp_smooth,9,,44,2.200823,0x7ab88d475eaf9171,1.467
wd0_triplet,triplet_rms_clamp_smooth,9,,45,2.346589,0x7ab88d475eaf9171,1.467
wd0_triplet,triplet_rms_clamp_smooth,9,,46,2.590687,0x7ab88d475eaf9171,1.467
wd0_triplet,triplet_rms_clamp_wd,10,,42,2.099121,0x6a8c7eb6a25df103,1.439
wd0_triplet,triplet_rms_clamp_wd,10,,43,2.139152,0x6a8c7eb6a25df103,1.439
wd0_triplet,triplet_rms_clamp_wd,10,,44,2.200823,0x6a8c7eb6a25df103,1.439
wd0_triplet,triplet_rms_clamp_wd,10,,45,2.346589,0x6a8c7eb6a25df103,1.439
wd0_triplet,triplet_rms_clamp_wd,10,,46,2.590687,0x6a8c7eb6a25df103,1.439
wd0_triplet,triplet_rms_clamp_dropout,11,,42,1.721179,0x4a285c023e25f85d,1.580
wd0_triplet,triplet_rms_clamp_dropout,11,,43,2.447634,0x4a285c023e25f85d,1.580
wd0_triplet,triplet_rms_clamp_dropout,11,,44,2.345858,0x4a285c023e25f85d,1.580
wd0_triplet,triplet_rms_clamp_dropout,11,,45,2.238253,0x4a285c023e25f85d,1.580
wd0_triplet,triplet_rms_clamp_dropout,11,,46,2.536152,0x4a285c023e25f85d,1.580
wd0_triplet,triplet_rms_smooth_wd,12,,42,2.099121,0xea1d9adb6d3194a8,1.450
wd0_triplet,triplet_rms_smooth_wd,12,,43,2.139152,0xea1d9adb6d3194a8,1.450
wd0_triplet,triplet_rms_smooth_wd,12,,44,2.200823,0xea1d9adb6d3194a8,1.450
wd0_triplet,triplet_rms_smooth_wd,12,,45,2.346589,0xea1d9adb6d3194a8,1.450
wd0_triplet,triplet_rms_smooth_wd,12,,46,2.590687,0xea1d9adb6d3194a8,1.450
wd0_triplet,triplet_rms_smooth_dropout,13,,42,1.721179,0xe3db7ef6648666ce,1.435
wd0_triplet,triplet_rms_smooth_dropout,13,,43,2.447634,0xe3db7ef6648666ce,1.435
wd0_triplet,triplet_rms_smooth_dropout,13,,44,2.345858,0xe3db7ef6648666ce,1.435
wd0_triplet,triplet_rms_smooth_dropout,13,,45,2.238253,0xe3db7ef6648666ce,1.435
wd0_triplet,triplet_rms_smooth_dropout,13,,46,2.536152,0xe3db7ef6648666ce,1.435
wd0_triplet,triplet_rms_wd_dropout,14,,42,1.721179,0x5916e7cb07a2b0ec,1.390
wd0_triplet,triplet_rms_wd_dropout,14,,43,2.447634,0x5916e7cb07a2b0ec,1.390
wd0_triplet,triplet_rms_wd_dropout,14,,44,2.345858,0x5916e7cb07a2b0ec,1.390
wd0_triplet,triplet_rms_wd_dropout,14,,45,2.238253,0x5916e7cb07a2b0ec,1.390
wd0_triplet,triplet_rms_wd_dropout,14,,46,2.536152,0x5916e7cb07a2b0ec,1.390
wd0_triplet,triplet_warmup_gradclip_clamp,15,,42,0.257762,0xd18b50238846a7ab,1.516
wd0_triplet,triplet_warmup_gradclip_clamp,15,,43,0.254067,0xd18b50238846a7ab,1.516
wd0_triplet,triplet_warmup_gradclip_clamp,15,,44,0.402036,0xd18b50238846a7ab,1.516
wd0_triplet,triplet_warmup_gradclip_clamp,15,,45,0.284965,0xd18b50238846a7ab,1.516
wd0_triplet,triplet_warmup_gradclip_clamp,15,,46,0.713807,0xd18b50238846a7ab,1.516
wd0_triplet,triplet_warmup_gradclip_smooth,16,,42,0.257762,0x85292ad0739b82c4,1.950
wd0_triplet,triplet_warmup_gradclip_smooth,16,,43,0.254067,0x85292ad0739b82c4,1.950
wd0_triplet,triplet_warmup_gradclip_smooth,16,,44,0.402036,0x85292ad0739b82c4,1.950
wd0_triplet,triplet_warmup_gradclip_smooth,16,,45,0.284965,0x85292ad0739b82c4,1.950
wd0_triplet,triplet_warmup_gradclip_smooth,16,,46,0.713807,0x85292ad0739b82c4,1.950
wd0_triplet,triplet_warmup_gradclip_wd,17,,42,0.257762,0xae0b2a0e77dec666,1.805
wd0_triplet,triplet_warmup_gradclip_wd,17,,43,0.254067,0xae0b2a0e77dec666,1.805
wd0_triplet,triplet_warmup_gradclip_wd,17,,44,0.402036,0xae0b2a0e77dec666,1.805
wd0_triplet,triplet_warmup_gradclip_wd,17,,45,0.284965,0xae0b2a0e77dec666,1.805
wd0_triplet,triplet_warmup_gradclip_wd,17,,46,0.713807,0xae0b2a0e77dec666,1.805
wd0_triplet,triplet_warmup_gradclip_dropout,18,,42,0.715138,0xac72ebeceb354404,3.092
wd0_triplet,triplet_warmup_gradclip_dropout,18,,43,0.695619,0xac72ebeceb354404,3.092
wd0_triplet,triplet_warmup_gradclip_dropout,18,,44,0.801220,0xac72ebeceb354404,3.092
wd0_triplet,triplet_warmup_gradclip_dropout,18,,45,0.311537,0xac72ebeceb354404,3.092
wd0_triplet,triplet_warmup_gradclip_dropout,18,,46,0.269571,0xac72ebeceb354404,3.092
wd0_triplet,triplet_warmup_clamp_smooth,19,,42,0.263212,0x85292ad0739b82c4,1.913
wd0_triplet,triplet_warmup_clamp_smooth,19,,43,0.258395,0x85292ad0739b82c4,1.913
wd0_triplet,triplet_warmup_clamp_smooth,19,,44,0.242818,0x85292ad0739b82c4,1.913
wd0_triplet,triplet_warmup_clamp_smooth,19,,45,0.269532,0x85292ad0739b82c4,1.913
wd0_triplet,triplet_warmup_clamp_smooth,19,,46,0.251931,0x85292ad0739b82c4,1.913
wd0_triplet,triplet_warmup_clamp_wd,20,,42,0.263212,0xae0b2a0e77dec666,1.674
wd0_triplet,triplet_warmup_clamp_wd,20,,43,0.258395,0xae0b2a0e77dec666,1.674
wd0_triplet,triplet_warmup_clamp_wd,20,,44,0.242818,0xae0b2a0e77dec666,1.674
wd0_triplet,triplet_warmup_clamp_wd,20,,45,0.269532,0xae0b2a0e77dec666,1.674
wd0_triplet,triplet_warmup_clamp_wd,20,,46,0.251931,0xae0b2a0e77dec666,1.674
wd0_triplet,triplet_warmup_clamp_dropout,21,,42,0.763957,0xac72ebeceb354404,1.708
wd0_triplet,triplet_warmup_clamp_dropout,21,,43,0.718357,0xac72ebeceb354404,1.708
wd0_triplet,triplet_warmup_clamp_dropout,21,,44,0.831661,0xac72ebeceb354404,1.708
wd0_triplet,triplet_warmup_clamp_dropout,21,,45,0.280913,0xac72ebeceb354404,1.708
wd0_triplet,triplet_warmup_clamp_dropout,21,,46,0.283562,0xac72ebeceb354404,1.708
wd0_triplet,triplet_warmup_smooth_wd,22,,42,0.263212,0x791ac26f51670da5,1.736
wd0_triplet,triplet_warmup_smooth_wd,22,,43,0.258395,0x791ac26f51670da5,1.736
wd0_triplet,triplet_warmup_smooth_wd,22,,44,0.242818,0x791ac26f51670da5,1.736
wd0_triplet,triplet_warmup_smooth_wd,22,,45,0.269532,0x791ac26f51670da5,1.736
wd0_triplet,triplet_warmup_smooth_wd,22,,46,0.251931,0x791ac26f51670da5,1.736
wd0_triplet,triplet_warmup_smooth_dropout,23,,42,0.763957,0xd7e8f170232b7c87,1.573
wd0_triplet,triplet_warmup_smooth_dropout,23,,43,0.718357,0xd7e8f170232b7c87,1.573
wd0_triplet,triplet_warmup_smooth_dropout,23,,44,0.831661,0xd7e8f170232b7c87,1.573
wd0_triplet,triplet_warmup_smooth_dropout,23,,45,0.280913,0xd7e8f170232b7c87,1.573
wd0_triplet,triplet_warmup_smooth_dropout,23,,46,0.283562,0xd7e8f170232b7c87,1.573
wd0_triplet,triplet_warmup_wd_dropout,24,,42,0.763957,0xe7abd2f0afd95725,1.596
wd0_triplet,triplet_warmup_wd_dropout,24,,43,0.718357,0xe7abd2f0afd95725,1.596
wd0_triplet,triplet_warmup_wd_dropout,24,,44,0.831661,0xe7abd2f0afd95725,1.596
wd0_triplet,triplet_warmup_wd_dropout,24,,45,0.280913,0xe7abd2f0afd95725,1.596
wd0_triplet,triplet_warmup_wd_dropout,24,,46,0.283562,0xe7abd2f0afd95725,1.596
wd0_triplet,triplet_gradclip_clamp_smooth,25,,42,0.277002,0xc76d950d95a837ad,1.377
wd0_triplet,triplet_gradclip_clamp_smooth,25,,43,0.704497,0xc76d950d95a837ad,1.377
wd0_triplet,triplet_gradclip_clamp_smooth,25,,44,0.615054,0xc76d950d95a837ad,1.377
wd0_triplet,triplet_gradclip_clamp_smooth,25,,45,0.623408,0xc76d950d95a837ad,1.377
wd0_triplet,triplet_gradclip_clamp_smooth,25,,46,0.249285,0xc76d950d95a837ad,1.377
wd0_triplet,triplet_gradclip_clamp_wd,26,,42,0.277002,0x6965b0c0447484f3,1.418
wd0_triplet,triplet_gradclip_clamp_wd,26,,43,0.704497,0x6965b0c0447484f3,1.418
wd0_triplet,triplet_gradclip_clamp_wd,26,,44,0.615054,0x6965b0c0447484f3,1.418
wd0_triplet,triplet_gradclip_clamp_wd,26,,45,0.623408,0x6965b0c0447484f3,1.418
wd0_triplet,triplet_gradclip_clamp_wd,26,,46,0.249285,0x6965b0c0447484f3,1.418
wd0_triplet,triplet_gradclip_clamp_dropout,27,,42,0.278197,0xb2bdad2cd588546d,1.459
wd0_triplet,triplet_gradclip_clamp_dropout,27,,43,0.692958,0xb2bdad2cd588546d,1.459
wd0_triplet,triplet_gradclip_clamp_dropout,27,,44,0.533503,0xb2bdad2cd588546d,1.459
wd0_triplet,triplet_gradclip_clamp_dropout,27,,45,0.320320,0xb2bdad2cd588546d,1.459
wd0_triplet,triplet_gradclip_clamp_dropout,27,,46,0.724591,0xb2bdad2cd588546d,1.459
wd0_triplet,triplet_gradclip_smooth_wd,28,,42,0.277002,0x21ffed74f8c2661c,1.509
wd0_triplet,triplet_gradclip_smooth_wd,28,,43,0.704497,0x21ffed74f8c2661c,1.509
wd0_triplet,triplet_gradclip_smooth_wd,28,,44,0.615054,0x21ffed74f8c2661c,1.509
wd0_triplet,triplet_gradclip_smooth_wd,28,,45,0.623408,0x21ffed74f8c2661c,1.509
wd0_triplet,triplet_gradclip_smooth_wd,28,,46,0.249285,0x21ffed74f8c2661c,1.509
wd0_triplet,triplet_gradclip_smooth_dropout,29,,42,0.278197,0x5b07a0e6e11f5732,1.585
wd0_triplet,triplet_gradclip_smooth_dropout,29,,43,0.692958,0x5b07a0e6e11f5732,1.585
wd0_triplet,triplet_gradclip_smooth_dropout,29,,44,0.533503,0x5b07a0e6e11f5732,1.585
wd0_triplet,triplet_gradclip_smooth_dropout,29,,45,0.320320,0x5b07a0e6e11f5732,1.585
wd0_triplet,triplet_gradclip_smooth_dropout,29,,46,0.724591,0x5b07a0e6e11f5732,1.585
wd0_triplet,triplet_gradclip_wd_dropout,30,,42,0.278197,0xfac1c93eab98ecdc,1.465
wd0_triplet,triplet_gradclip_wd_dropout,30,,43,0.692958,0xfac1c93eab98ecdc,1.465
wd0_triplet,triplet_gradclip_wd_dropout,30,,44,0.533503,0xfac1c93eab98ecdc,1.465
wd0_triplet,triplet_gradclip_wd_dropout,30,,45,0.320320,0xfac1c93eab98ecdc,1.465
wd0_triplet,triplet_gradclip_wd_dropout,30,,46,0.724591,0xfac1c93eab98ecdc,1.465
wd0_triplet,triplet_clamp_smooth_wd,31,,42,0.432918,0x21ffed74f8c2661c,1.441
wd0_triplet,triplet_clamp_smooth_wd,31,,43,0.690983,0x21ffed74f8c2661c,1.441
wd0_triplet,triplet_clamp_smooth_wd,31,,44,0.819032,0x21ffed74f8c2661c,1.441
wd0_triplet,triplet_clamp_smooth_wd,31,,45,0.708475,0x21ffed74f8c2661c,1.441
wd0_triplet,triplet_clamp_smooth_wd,31,,46,0.258556,0x21ffed74f8c2661c,1.441
wd0_triplet,triplet_clamp_smooth_dropout,32,,42,0.283853,0x5b07a0e6e11f5732,1.531
wd0_triplet,triplet_clamp_smooth_dropout,32,,43,0.692958,0x5b07a0e6e11f5732,1.531
wd0_triplet,triplet_clamp_smooth_dropout,32,,44,0.738702,0x5b07a0e6e11f5732,1.531
wd0_triplet,triplet_clamp_smooth_dropout,32,,45,0.721817,0x5b07a0e6e11f5732,1.531
wd0_triplet,triplet_clamp_smooth_dropout,32,,46,0.728301,0x5b07a0e6e11f5732,1.531
wd0_triplet,triplet_clamp_wd_dropout,33,,42,0.283853,0xfac1c93eab98ecdc,1.963
wd0_triplet,triplet_clamp_wd_dropout,33,,43,0.692958,0xfac1c93eab98ecdc,1.963
wd0_triplet,triplet_clamp_wd_dropout,33,,44,0.738702,0xfac1c93eab98ecdc,1.963
wd0_triplet,triplet_clamp_wd_dropout,33,,45,0.721817,0xfac1c93eab98ecdc,1.963
wd0_triplet,triplet_clamp_wd_dropout,33,,46,0.728301,0xfac1c93eab98ecdc,1.963
wd0_triplet,triplet_smooth_wd_dropout,34,,42,0.283853,0xc2e391aec6230def,1.418
wd0_triplet,triplet_smooth_wd_dropout,34,,43,0.692958,0xc2e391aec6230def,1.418
wd0_triplet,triplet_smooth_wd_dropout,34,,44,0.738702,0xc2e391aec6230def,1.418
wd0_triplet,triplet_smooth_wd_dropout,34,,45,0.721817,0xc2e391aec6230def,1.418
wd0_triplet,triplet_smooth_wd_dropout,34,,46,0.728301,0xc2e391aec6230def,1.418
warmup0_cumulative,baseline,0,0,42,0.659831,0x34c4fa8f4a9b6986,1.531
warmup0_cumulative,baseline,0,0,43,1.261980,0x34c4fa8f4a9b6986,1.531
warmup0_cumulative,baseline,0,0,44,1.203013,0x34c4fa8f4a9b6986,1.531
warmup0_cumulative,baseline,0,0,45,0.743538,0x34c4fa8f4a9b6986,1.531
warmup0_cumulative,baseline,0,0,46,1.011571,0x34c4fa8f4a9b6986,1.531
warmup0_cumulative,rms,1,1,42,0.715138,0xe88d3f4ca166a0e7,1.551
warmup0_cumulative,rms,1,1,43,0.695619,0xe88d3f4ca166a0e7,1.551
warmup0_cumulative,rms,1,1,44,0.801220,0xe88d3f4ca166a0e7,1.551
