# f2_ablation_sweep provenance (W3C PROV / RO-Crate, arXiv:2312.07852)
# prov:generatedAt = 1780310200 (unix seconds UTC)
# prov:wasGeneratedBy = f2_ablation_sweep --mode warmup_stratified --steps 200
# prov:agent_git_sha = 6ac812d
# prov:host = playras-MacBook-Pro.local
# prov:trainer_internals_schema = trainer_internals_v1_2026_06_01
# prov:cargo_pkg_version = 0.1.0
# Bump trainer_internals_schema in src/race/multi_seed.rs when LCG/init/forward changes.
mode,fix_name,fix_index,cumulative_n,seed,bpb,config_hash,wall_s
warmup0_pairwise,pair_wd_dropout,20,,42,0.763957,0xe7abd2f0afd95725,1.483
warmup0_pairwise,pair_wd_dropout,20,,43,0.718357,0xe7abd2f0afd95725,1.483
warmup0_pairwise,pair_wd_dropout,20,,44,0.831661,0xe7abd2f0afd95725,1.483
warmup0_pairwise,pair_wd_dropout,20,,45,0.280913,0xe7abd2f0afd95725,1.483
warmup0_pairwise,pair_wd_dropout,20,,46,0.283562,0xe7abd2f0afd95725,1.483
warmup0_triplet,full_stack,-1,,42,5.108934,0x5b771a9fcf147a76,1.479
warmup0_triplet,full_stack,-1,,43,5.109877,0x5b771a9fcf147a76,1.479
warmup0_triplet,full_stack,-1,,44,5.162536,0x5b771a9fcf147a76,1.479
warmup0_triplet,full_stack,-1,,45,5.138375,0x5b771a9fcf147a76,1.479
warmup0_triplet,full_stack,-1,,46,5.140157,0x5b771a9fcf147a76,1.479
warmup0_triplet,triplet_rms_warmup_gradclip,0,,42,5.999999,0x4900b6e3f78f5c96,1.262
warmup0_triplet,triplet_rms_warmup_gradclip,0,,43,5.999999,0x4900b6e3f78f5c96,1.262
warmup0_triplet,triplet_rms_warmup_gradclip,0,,44,5.999999,0x4900b6e3f78f5c96,1.262
warmup0_triplet,triplet_rms_warmup_gradclip,0,,45,5.999999,0x4900b6e3f78f5c96,1.262
warmup0_triplet,triplet_rms_warmup_gradclip,0,,46,5.999999,0x4900b6e3f78f5c96,1.262
warmup0_triplet,triplet_rms_warmup_clamp,1,,42,5.999999,0x4900b6e3f78f5c96,1.356
warmup0_triplet,triplet_rms_warmup_clamp,1,,43,5.999999,0x4900b6e3f78f5c96,1.356
warmup0_triplet,triplet_rms_warmup_clamp,1,,44,5.999999,0x4900b6e3f78f5c96,1.356
warmup0_triplet,triplet_rms_warmup_clamp,1,,45,5.999999,0x4900b6e3f78f5c96,1.356
warmup0_triplet,triplet_rms_warmup_clamp,1,,46,5.999999,0x4900b6e3f78f5c96,1.356
warmup0_triplet,triplet_rms_warmup_smooth,2,,42,5.999999,0x8a739b2714301545,1.284
warmup0_triplet,triplet_rms_warmup_smooth,2,,43,5.999999,0x8a739b2714301545,1.284
warmup0_triplet,triplet_rms_warmup_smooth,2,,44,5.999999,0x8a739b2714301545,1.284
warmup0_triplet,triplet_rms_warmup_smooth,2,,45,5.999999,0x8a739b2714301545,1.284
warmup0_triplet,triplet_rms_warmup_smooth,2,,46,5.999999,0x8a739b2714301545,1.284
warmup0_triplet,triplet_rms_warmup_wd,3,,42,0.785157,0xae62e388d4083a66,1.462
warmup0_triplet,triplet_rms_warmup_wd,3,,43,1.614273,0xae62e388d4083a66,1.462
warmup0_triplet,triplet_rms_warmup_wd,3,,44,1.369380,0xae62e388d4083a66,1.462
warmup0_triplet,triplet_rms_warmup_wd,3,,45,0.724836,0xae62e388d4083a66,1.462
warmup0_triplet,triplet_rms_warmup_wd,3,,46,0.547710,0xae62e388d4083a66,1.462
