# f2_ablation_sweep provenance (W3C PROV / RO-Crate, arXiv:2312.07852)
# prov:generatedAt = 1780311971 (unix seconds UTC)
# prov:wasGeneratedBy = f2_ablation_sweep --mode wd_stratified --steps 200
# prov:agent_git_sha = 6ac812d
# prov:host = playras-MacBook-Pro.local
# prov:trainer_internals_schema = trainer_internals_v1_2026_06_01
# prov:cargo_pkg_version = 0.1.0
# Bump trainer_internals_schema in src/race/multi_seed.rs when LCG/init/forward changes.
mode,fix_name,fix_index,cumulative_n,seed,bpb,config_hash,wall_s
wd0_pairwise,pair_smooth_wd,18,,46,0.258556,0x129190b160597e0d,1.326
wd0_pairwise,pair_smooth_dropout,19,,42,0.283853,0xc2e391aec6230def,1.370
wd0_pairwise,pair_smooth_dropout,19,,43,0.692958,0xc2e391aec6230def,1.370
wd0_pairwise,pair_smooth_dropout,19,,44,0.738702,0xc2e391aec6230def,1.370
wd0_pairwise,pair_smooth_dropout,19,,45,0.721817,0xc2e391aec6230def,1.370
wd0_pairwise,pair_smooth_dropout,19,,46,0.728301,0xc2e391aec6230def,1.370
wd0_pairwise,pair_wd_dropout,20,,42,0.283853,0xe5035e0edbe7ee0d,1.367
wd0_pairwise,pair_wd_dropout,20,,43,0.692958,0xe5035e0edbe7ee0d,1.367
wd0_pairwise,pair_wd_dropout,20,,44,0.738702,0xe5035e0edbe7ee0d,1.367
wd0_pairwise,pair_wd_dropout,20,,45,0.721817,0xe5035e0edbe7ee0d,1.367
wd0_pairwise,pair_wd_dropout,20,,46,0.728301,0xe5035e0edbe7ee0d,1.367
wd0_triplet,full_stack,-1,,42,0.432918,0xd772be103e8f9e53,1.367
wd0_triplet,full_stack,-1,,43,0.690983,0xd772be103e8f9e53,1.367
wd0_triplet,full_stack,-1,,44,0.819032,0xd772be103e8f9e53,1.367
wd0_triplet,full_stack,-1,,45,0.708475,0xd772be103e8f9e53,1.367
wd0_triplet,full_stack,-1,,46,0.258556,0xd772be103e8f9e53,1.367
wd0_triplet,triplet_rms_warmup_gradclip,0,,42,0.785157,0x3247a68d15899bab,1.647
